cache_file,session_id,turn_number,gemini_pseudo_rank,gemini_track_name,gemini_artist_name,gemini_album_name,gemini_tag_list,gemini_release_date,catalog_similarity_rank,cosine_similarity,catalog_track_id,catalog_track_name,catalog_artist_name,catalog_album_name,catalog_tag_list,catalog_release_date
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,3,in the halls of awaiting,insomnium,in the halls of awaiting,"finnish melodic death metal, melancholy, atmospheric, epic, melodic, metal, dark art",2002-04-29,6,0.9563605785369873,9d0ca78d-ba4a-4c31-81f4-a70c3b867566,Tyrants of the Terrestrial Exodus,Allegaeon,Elements of the Infinite,"Metal, death metal, melodi death metal, technical death metal, great solos",2014-06-23
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,3,in the halls of awaiting,insomnium,in the halls of awaiting,"finnish melodic death metal, melancholy, atmospheric, epic, melodic, metal, dark art",2002-04-29,7,0.9556179046630859,2798f523-8490-443a-978d-852c5a72b187,Every Hour Wounds,Insomnium,One For Sorrow,"Metal, death metal, seen live, northern metal, finnish, fuck the gods, metal, melodic death metal, finish melodic death metal",2012-09-26
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,3,in the halls of awaiting,insomnium,in the halls of awaiting,"finnish melodic death metal, melancholy, atmospheric, epic, melodic, metal, dark art",2002-04-29,8,0.9554957747459412,5680427d-4a19-4431-8892-d52379341247,The Descent,Insomnium,Ephemeral,"finnish metal, Metal, death metal, instrumental, progressive metal, finnish, doom metal, metal, melodic death metal, instrumental , Rock",2013-11-19
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,3,in the halls of awaiting,insomnium,in the halls of awaiting,"finnish melodic death metal, melancholy, atmospheric, epic, melodic, metal, dark art",2002-04-29,9,0.955487072467804,c13628d4-04d7-4c76-b52d-4f145159087d,Our Cosmic Casket,Allegaeon,Elements of the Infinite,"Metal, awesome riffs, death metal, technical death metal, melodic death metal",2014-06-23
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,3,in the halls of awaiting,insomnium,in the halls of awaiting,"finnish melodic death metal, melancholy, atmospheric, epic, melodic, metal, dark art",2002-04-29,10,0.9552035331726074,986352f2-f107-480d-b9e5-5b57c5d2baf0,Deepest Roots: Belief That All Is Lost,Woods Of Ypres,Woods III: Deepest Roots And Darkest Blues,"Metal, doom metal, metal, melancholic, black metal",2007-01-01
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,1,0.9699046015739441,ccf91e50-0c5f-439b-aac2-0fd4a7fef977,The Bell,Defeated Sanity,Disposal Of The Dead // Dharmata,"Metal, progressive brutal death metal, death metal, brutal death metal, technical death metal, Rock",2016-07-22
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,2,0.9679256677627563,184a669a-7470-4037-b354-bbc114b55080,Extinguished Light,Ulcerate,"Shrines of Paralysis, Extinguished Light - Single","Metal, avant-garde metal, brutal death metal, progressive death metal, technical death metal, post-metal, atmospheric sludge metal, Rock",2016-10-28
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,3,0.9675195813179016,2798f523-8490-443a-978d-852c5a72b187,Every Hour Wounds,Insomnium,One For Sorrow,"Metal, death metal, seen live, northern metal, finnish, fuck the gods, metal, melodic death metal, finish melodic death metal",2012-09-26
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,4,0.9674867391586304,061762b6-9438-4e71-9872-2aaddeb5019a,Nightwalkers,Omnium Gatherum,Beyond,"beautiful, finnish metal, Metal, death metal, progressive death metal, godgory, melodic death metal, Rock",
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,5,0.966147780418396,4d418339-6ed3-4c30-9497-c6511e258537,The Divine Right of Kings,Ingested,The Architect of Extinction,"Metal, death metal, brutal death metal, technical death metal, Rock",2014-11-14
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,6,0.9660905599594116,cea86d17-cadc-4619-bc66-7ab555cb9cc3,Estranged from Orbit,Artificial Brain,Infrared Horizon,"technical death metal, dissonant death metal, Metal, death metal",2017-04-21
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,7,0.9658933877944946,89c6d5e4-e583-417d-b718-98cbe23f52cb,"Of God and Serpent, Of Spectre and Snake",The Black Dahlia Murder,Nightbringers,"Metal, death metal, melodic death metal, Hard Rock, metal, metalcore, Rock",2017-10-06
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,8,0.965851902961731,0c1a96c1-8f65-4973-8d47-cc4d48e3ef7f,Dawn of Descent,Oceano,Ascendants,"deathcore, Metal, death metal, grindcore, brutal death metal, metal, technical death metal, Rock",2015-03-23
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,9,0.9655981063842773,6c07fc0c-3194-4a23-afdc-4a33e6301e47,Sedition Through Scorn,Hour of Penance,Sedition,"technical brutal death metal, Metal, death metal, brutal death metal, Rock",2012-03-26
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,4,deadlight,eternal tears of sorrow,before the bleeding sun,"finnish melodic death metal, symphonic death metal, melancholic, gothic, dark fantasy, atmospheric, metal",2006-04-26,10,0.9654021263122559,8d5ed514-8c63-4faf-9b02-1939e92423f4,Sophistic Demise,Fleshgod Apocalypse,Oracles,"symphonic death metal, Metal, death metal, brutal death metal, metal, solo",2009-01-01
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,1,0.9762060642242432,c13628d4-04d7-4c76-b52d-4f145159087d,Our Cosmic Casket,Allegaeon,Elements of the Infinite,"Metal, awesome riffs, death metal, technical death metal, melodic death metal",2014-06-23
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,2,0.9731251001358032,5bddeb44-2c73-4827-a99d-8c4d2644f5bd,The Cleansing,Allegaeon,Fragments of Form and Function,"awesome riffs, Metal, death metal, melodic death metal, great solos, Rock, melodic technical death metal",2010-07-10
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,3,0.9716493487358093,5680427d-4a19-4431-8892-d52379341247,The Descent,Insomnium,Ephemeral,"finnish metal, Metal, death metal, instrumental, progressive metal, finnish, doom metal, metal, melodic death metal, instrumental , Rock",2013-11-19
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,4,0.971173882484436,0ed7a1d5-9dd6-4481-b42d-09ab526894dc,Frozen Planets,Artificial Brain,Labyrinth Constellation,"technical death metal, avant-garde metal, Metal, death metal",2014-02-18
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,5,0.9707928895950317,36c97cee-3dbf-4cf2-91dd-638ac5f9b1d5,Half God Half Devil,In This Moment,Ritual,"gothic metal, alternative metal, Metal, favorite, industrial rock, gothic rock",2017-07-21
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,6,0.9701365232467651,3dd50a64-b112-423f-acb5-c954c1129698,Biomech II,Allegaeon,Elements of the Infinite,"Metal, death metal, Hard Rock, metal, technical death metal, melodic death metal, Rock",2014-06-23
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,7,0.969605028629303,9d0ca78d-ba4a-4c31-81f4-a70c3b867566,Tyrants of the Terrestrial Exodus,Allegaeon,Elements of the Infinite,"Metal, death metal, melodi death metal, technical death metal, great solos",2014-06-23
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,8,0.9694826602935791,2798f523-8490-443a-978d-852c5a72b187,Every Hour Wounds,Insomnium,One For Sorrow,"Metal, death metal, seen live, northern metal, finnish, fuck the gods, metal, melodic death metal, finish melodic death metal",2012-09-26
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,9,0.9692180156707764,b2117ab4-df56-405a-a6ec-32d198693eca,Desecration,Vallenfyre,A Fragile King,"5 of 10 stars, Metal, death metal, old school death metal, doom metal, metal, doom death metal",2012-07-13
525f9f69-31e5-4fee-9813-e903ad24e39e_turn_8.json,525f9f69-31e5-4fee-9813-e903ad24e39e,8,5,hollow,ariad,the abyss,"finnish melodic death metal, modern metal, dark fantasy, skull imagery, intense, melodic, metal",2010-05-12,10,0.9689905643463135,97ae1e9b-3d6b-4882-b114-97c457726487,Forward Momentum,Dark Tranquillity,"Atoma, Forward Momentum","awesome, Metal, great intro, death metal, melodic death metal, post-metal, atmospheric metal, Rock",2016-11-04
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,1,0.9667391180992126,3b7ad804-ba59-439e-ade6-805b04ba6e19,Getting There (feat. Niki Randa),Flying Lotus,Until The Quiet Comes,"experimental, trip-hop, Dance, Electronic, acid jazz, collab, hip-hop, ethereal, 10s, Rock",2012-10-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,2,0.9663838148117065,75e85f31-55de-407b-b8dc-59cfcf6362dd,Close To You,Frank Ocean,Blonde,"experimental, electronic, trap, perfect, alternative rnb, stevie wonder, Pop, vaporwave, alternative",2016-08-20
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,3,0.9652009010314941,c8eaeb5d-9da0-4d1f-be2a-551087488e0c,Red Dress,Submotion Orchestra,Colour Theory,"experimental, electronic, Electronic, female vocals, downtempo, chillout, dub, progressive",2016-02-19
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,4,0.9639712572097778,03ece415-8ff7-4b37-b050-7f9232c470ec,Midnight Moon,Oh Wonder,"Midnight Moon, Oh Wonder","Alternative Rock, fip, electronic, minimal pop, Alternative",2015-09-04
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,5,0.9639605283737183,56e2aebb-067c-4972-88d9-d0c5cdda4f51,Out Of My Control,HONNE,Warm On A Cold Night (Deluxe),"electronic soul, sophisti-pop, alternative rnb, Alternative, synthpop",2016-01-22
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,6,0.963227391242981,f799566d-6df7-4ea1-9a15-5979f48f54eb,Dinner Without Grace,De/Vision,Strange Days,"Electronic, electropop, synth pop, spotify, synthpop",2013-06-21
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,7,0.9627494812011719,85e62e7f-b4ff-488c-bbfb-d0eb014fe118,Hold Me Tight,Minerve,Please,"love, electronic, i am machine, electropearls, dark psy, Alternative, futurepop, synthpop, wishlist",2010-10-22
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,8,0.962512731552124,bf6d444e-ca02-403f-815f-1c343cdbbc07,Simon Says,Allie X,CollXtion II,"dark, electropop, Electronic, dance-pop, dark pop, played, Pop, synthpop, alternative",2017-06-09
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,9,0.9622686505317688,6d3c7e7c-e353-49f1-b26e-56d9d8efa914,Turtles,Flying Lotus,You're Dead!,"chill, experimental, morphine hip-hop, electronic, Electronic, instrumental, mellow, ethereal, Alternative, 10s, jazz, alternative",2014-10-06
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,1,Not In Love (feat. Robert Smith),Crystal Castles,Crystal Castles (II),"darkwave, electronic, melancholic, gothic, synthpop, 2010s, danceable, distorted",2010-05-24,10,0.9621982574462891,873887a9-60ee-472a-8cfd-ae00bb6c4520,New Romantic,Andy Stott,Too Many Voices,"electronic, Electronic, downtempo, female vocalist, new wave, bass music, fm4, electronica",2016-04-22
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,1,0.9708552360534668,399a927a-a5c5-4dfa-ad83-7078816cbe6f,Feel,Whirr,Sway,"atmospheric, dreamy, Alternative, post-rock, shoegaze, dream pop, alternative",2012-09-23
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,2,0.968895435333252,2ea4c82b-5ec7-493c-9b6a-2b7050766354,Eclipse,Colleen,Captain Of None,"fip, Electronic, thrill jockey, calm, Alternative, experimental pop, post-minimalism",2015-04-07
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,3,0.9681740999221802,6d054e6c-9b06-4722-a921-13b8843d8d08,Melt,"Kilo Kish, Chet Faker",Built On Glass,"funk, Electronic, downtempo, indie, lo-fi, alternative",2014-04-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,4,0.9679685831069946,b900e691-65c5-4c41-ac2a-78729af0e9ec,Labyrinth,Grouper,Ruins,"mrc, party pies, minimalism, microwavecore, deep and dark, soty, dark drone, Alternative, piano",2014-10-28
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,5,0.9668333530426025,70bbfdb1-c583-4511-a286-876b37c0780b,Horizon,Dance With the Dead,The Shape,"Electronic, experimental electronica, horror synth, Rock, synthpop",2016-02-06
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,6,0.9668139815330505,7c091b47-f8e2-43d7-b8df-230e20e946dd,Assault,Martial Canterel,Refuge Underneath,"indietronica, Electronic, minimal synth, Alternative, industrial, Rock",2007-12-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,7,0.9660599231719971,e09ea662-9456-45d2-b45f-f140d5eb2bec,3 Days,Martial Canterel,Refuge Underneath,"Electronic, minimal electro, Alternative, industrial, minimal wave, Rock, synthpop",2007-12-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,8,0.9660388231277466,bcfe3262-3f19-4fd6-b371-3d0bd73bdf18,Heavy,Whirr,Sway,"dreamy, Alternative, shoegaze, noise pop, post-rock, alternative",2012-09-23
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,9,0.9650644063949585,75aee319-ced4-4e94-a0f1-a4fe4e6e7821,Bedroom Door,"Broods, BROODS",Conscious,"laidback, indie pop, chillout, Pop, synthpop",2016-06-24
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,2,Hours,Boy Harsher,Yr Body Is Nothing,"darkwave, ebm, minimal synth, gothic, moody, atmospheric, danceable",2016-01-22,10,0.964558482170105,c41536d5-5956-4585-8990-38bfef784847,Tranquilize,William Control,Hate Culture,"electronic, Dance, rock, Electronic, brilliant, electro, darkwave, Rock",2016-04-24
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,1,0.961174488067627,7d5b60ab-3a22-4e57-b013-4c6ef2bcfba4,77 Slightly Delayed,Ashra,Blackouts,"experimental, electronic, ambient, new age, space ambient, progressive rock, space, Rock",1978-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,2,0.960605263710022,4db683a3-07d6-4153-a886-6352f02cc3cd,Ten-Day Interval,Tortoise,TNT,"experimental, ambient, vibraphone, Alternative, post-rock, lo-fi, electronica, nerd rock",1998-03-10
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,3,0.9603768587112427,a05ecedf-8006-4624-89ff-bab322e8bd3c,Four-Day Interval,Tortoise,TNT,"experimental, Others, post-rock, lo-fi, electronica",1998-03-10
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,4,0.9601628184318542,7ba7c0f2-f95e-47fb-a6e5-826b200a582e,The Spark That Bled,The Flaming Lips,The Soft Bulletin,"experimental, Alternative Rock, psychedelic rock, psychedelic, neo-psychedelia, art rock",1999-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,5,0.9595911502838135,b6f7c730-cf64-4c31-8a5a-4c64c4203ccd,The Spiderbite Song,The Flaming Lips,The Soft Bulletin,"experimental, Alternative Rock, psychedelic rock, psychedelic, neo-psychedelia, art rock",1999-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,6,0.9591028094291687,a3a1bef3-3e1d-4d71-a2e6-d95b6f436f29,A Spoonful Weighs a Ton,The Flaming Lips,The Soft Bulletin,"experimental, Alternative Rock, psychedelic rock, psychedelic, neo-psychedelia, art rock",1999-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,7,0.9584646821022034,364af1f2-7310-4079-9052-57c105fc6073,Groove St.,Nightmares On Wax,Smokers Delight,"trip-hop, electronic, Electronic, downtempo, Alternative, smoke, Rock",1995-09-25
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,8,0.9576443433761597,98398c98-8bdb-41f4-9098-180a4b84f0ee,The Gash,The Flaming Lips,The Soft Bulletin,"Alternative Rock, experimental, psychedelic rock, art rock, alternative",1999-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,9,0.9566905498504639,52286bd3-4d38-4be4-ac16-a775bc92344c,Suddenly Everything Has Changed,The Flaming Lips,The Soft Bulletin,"experimental, Alternative Rock, psychedelic rock, psychedelic, neo-psychedelia, art rock",1999-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,3,Warm Leatherette,The Normal,Warm Leatherette,"minimal wave, industrial, electronic, post-punk, dark, minimalist, synthesizer",1978-03-01,10,0.9562065005302429,a486d388-c5da-46da-b68c-1ccc7440dd36,Dead Industrial Atmosphere,Leatherface,Mush,"punk, melodic, nihilistic, Punk, dead, Alternative, industrial, reflective, Rock",1991-08-05
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,4,The Perfect Girl,The Cure,The Top,"gothic rock, new wave, melancholic, dark, post-punk, 1980s",1984-04-30,1,0.9691924452781677,24e348a7-1cae-480c-ab12-0876e5d8a0cd,Vicar In A Tutu - 2011 Remastered Version,The Smiths,The Queen Is Dead,"orgasmic, new wave, post-punk, 80s, Rock, jangle pop",1986-06-16
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,4,The Perfect Girl,The Cure,The Top,"gothic rock, new wave, melancholic, dark, post-punk, 1980s",1984-04-30,2,0.9679009318351746,52286bd3-4d38-4be4-ac16-a775bc92344c,Suddenly Everything Has Changed,The Flaming Lips,The Soft Bulletin,"experimental, Alternative Rock, psychedelic rock, psychedelic, neo-psychedelia, art rock",1999-01-01
574f75cf-7036-4cd2-b699-93202d81e7e1_turn_2.json,574f75cf-7036-4cd2-b699-93202d81e7e1,2,4,The Perfect Girl,The Cure,The Top,"gothic rock, new wave, melancholic, dark, post-punk, 1980s",1984-04-30,3,0.9678658246994019,7ba7c0f2-f95e-47fb-a6e5-826b200a582e,The Spark That Bled,The Flaming Lips,The Soft Bulletin,"experimental, Alternative Rock, psychedelic rock, psychedelic, neo-psychedelia, art rock",1999-01-01
